,date,close_price,day_1_pred,day_2_pred,day_3_pred,day_4_pred,day_5_pred,day_6_pred,day_7_pred,day_8_pred,day_9_pred,day_10_pred,day_11_pred,day_12_pred,day_13_pred
21,1/22/2018,250.2899933,205.9550061,210.8675491,212.8696167,209.7518833,215.1156068,217.243579,222.0174554,221.0355235,216.4184296,219.2709527,218.9062644,225.0131446,242.70066
22,1/23/2018,261.2999878,211.7602331,213.5694528,210.0391659,216.8070852,218.2293571,223.6846114,222.7723248,216.9272449,219.9206551,219.6427512,227.161195,245.078035,262.7836087
23,1/24/2018,269.7000122,214.0472075,210.9535544,216.1960464,218.576441,223.3971927,222.611072,217.896927,220.757707,220.4671143,226.7433922,245.3480562,261.2139654,269.0030573
24,1/25/2018,274.6000061,211.52969,217.0534758,219.676416,224.3073693,222.4601761,218.4110186,221.7426277,221.0452204,227.4728903,245.049303,262.2213809,270.1001862,273.7339961
25,1/26/2018,274.6000061,210.7526682,217.115918,218.5512508,223.9626705,223.0926819,217.5286888,220.397079,220.0964279,226.7274723,244.6942475,262.4830081,270.0166943,271.4399306
26,1/27/2018,274.6000061,209.995671,216.8294639,217.8451751,223.4376588,222.5086941,216.6254164,219.4920428,219.1846533,226.0370209,243.4492228,261.8351981,269.086836,269.8547376
27,1/28/2018,284.5899963,216.4812277,219.8527546,224.5101229,225.4384756,220.0645234,222.5213721,222.9263438,230.3475802,252.3728284,264.2130425,271.9069119,274.4602908,286.1611938
28,1/29/2018,278.7999878,222.1483562,226.8363454,227.8193538,222.4569696,225.0200435,225.442395,233.0901063,256.2129675,268.0231467,276.107353,279.14432,290.9629889,284.4154341
29,1/30/2018,270.2999878,229.6743504,227.8788861,221.5127369,224.8158751,224.1589708,231.0402425,248.5474941,271.2125978,279.2995674,279.9765446,294.0974052,286.8677732,278.6940714
30,2/1/2018,267.4299927,226.3376048,227.9324054,228.8247327,234.4371427,258.5614309,277.3054106,286.6522857,285.4400038,301.3931292,294.9231554,291.5929209,280.5275941,281.7385787
31,2/2/2018,267.4299927,223.5456135,226.7204204,226.4630204,234.5231245,254.1505983,274.7134244,282.6301672,282.9707919,297.9593657,289.9827292,281.5682632,275.3932379,278.554106
32,2/3/2018,267.4299927,221.261888,225.0270199,224.1978749,232.8735962,249.4178438,273.0373188,280.2743432,280.1342963,295.5212814,286.8399357,276.9421915,272.3674022,276.3454195
33,2/4/2018,254.2599945,226.3578756,225.511674,233.8650244,251.3307669,272.9620905,280.6003204,282.1368293,296.0280761,288.0020175,277.7454355,273.5383378,277.4254064,266.2311144
34,2/5/2018,265.7200012,229.0742908,236.439958,257.2024807,275.5899008,284.3251505,287.4926812,300.0682567,293.2068056,284.0657925,278.5445305,281.6751761,270.1922974,287.3108462
35,2/6/2018,264.5599976,241.243653,265.6568889,281.106879,290.4422921,294.3748273,307.0821591,300.1221293,291.0657533,284.619571,287.379649,275.1555404,290.1874735,283.9736276
36,2/7/2018,250.1000061,259.7677759,284.1338645,293.6446949,293.0794816,309.5468041,302.1912277,296.0018998,286.8988444,289.474332,286.6106269,305.9293712,286.1189843,282.8806934
37,2/8/2018,249.4700012,285.1896506,293.9315284,295.4916568,311.0596838,302.3829464,292.2464628,286.2242898,289.8544409,279.1100935,300.2532663,285.3911892,273.1987775,274.4645838
38,2/9/2018,249.4700012,282.4253321,289.951616,291.4173245,307.1707026,297.2344037,284.220708,281.1068802,286.0016185,271.4542217,297.5107788,280.2056346,263.7016582,267.4564452
39,2/10/2018,249.4700012,279.8244435,289.3152424,293.0853188,305.6135053,299.0313656,289.6192223,283.9353568,287.2785578,275.1327251,293.120301,283.3647875,270.4555591,268.9799349
40,2/11/2018,257.9500122,300.1247487,298.2823096,318.8738564,305.8123586,291.0081615,287.9004839,293.8289099,280.8659996,314.6757532,286.6409577,271.0390983,278.2647399,286.8433418
41,2/12/2018,258.269989,291.6798834,310.7426186,298.5424986,284.1729428,281.63193,287.3977056,274.1999013,306.4596977,280.4752831,264.8352796,271.4636919,280.6446584,275.0640918
42,2/13/2018,266,309.5549885,301.0170407,290.5569151,285.2892324,289.4529891,279.0818557,303.1214889,284.4964273,273.0603277,273.9033128,282.0404985,278.4478936,288.6870938
43,2/14/2018,280.269989,298.2510391,287.3681066,282.618242,286.2939119,272.3543357,291.6148314,281.8958933,266.3880645,267.5433486,277.1510323,275.5381728,285.1737845,302.8706694
44,2/15/2018,278.519989,286.252876,280.8119981,284.0515184,271.8638154,289.2271399,280.211068,267.0261665,266.3176857,275.2958686,273.9423391,282.7454389,300.2339538,294.9794994
45,2/16/2018,278.519989,289.4314878,281.725751,284.298972,277.5960162,294.4377447,281.0540979,273.7208095,272.2285223,276.6637093,274.2272095,283.4518765,301.9738921,294.8408852
46,2/17/2018,278.519989,289.861483,283.0329847,285.5952471,274.4466749,288.7792437,282.4367344,270.2865974,268.8800473,276.2160133,275.4343543,284.2615727,301.4558119,297.3612934
47,2/18/2018,278.519989,283.1839887,278.0695301,281.3674132,268.9907727,286.2803778,277.5442922,264.4336559,262.9881401,272.8010807,271.5937555,279.8892132,297.2499376,292.2204332
48,2/19/2018,278.5499878,282.1818915,284.6146895,271.2395452,283.0642145,281.7952259,267.8472728,264.4470289,274.4975078,275.0795814,282.6218279,298.9235594,297.2521942,297.860493
49,2/20/2018,281.0400085,281.8711746,268.7647222,281.9673123,278.7550757,264.7005376,262.9129973,272.1645034,272.167252,280.2326742,296.3708495,293.7351914,294.411581,296.2949646
50,2/21/2018,278.1400146,268.7970486,285.2659363,278.5384565,263.9489222,263.1698801,273.1774408,272.3695668,280.8546344,297.7107581,293.4778162,294.5982023,295.8805736,293.2904888
51,2/22/2018,285.9299927,279.5174388,277.0184535,257.8807357,257.2536847,271.0611376,271.3208279,279.2172788,295.1020647,292.7407204,292.7672202,295.0701185,291.0023469,301.5764993
52,2/23/2018,285.9299927,279.5247225,277.4581743,264.117754,261.8567638,270.4917763,270.7521443,278.5736773,294.3389663,292.2476031,292.8306291,294.8400299,292.5332664,300.5605002
53,2/24/2018,285.9299927,282.2284228,279.8151972,268.3069745,266.6684695,272.3113606,272.3312513,280.8775277,296.7423604,294.3732727,295.0458011,297.2623431,295.438322,302.4272909
54,2/25/2018,294.1600037,280.0610242,267.5759784,264.4451372,272.2819073,272.9093792,280.6468449,296.4596863,295.0606036,295.5770968,297.7981889,295.7749146,303.1850981,311.7559773
55,2/26/2018,290.6099854,265.411011,265.0440053,272.8677152,271.7933706,280.7816078,297.7780548,293.1667269,294.4484396,295.7520029,293.5895935,302.4749499,310.9643877,305.9391909
56,2/27/2018,291.3800049,262.7551526,269.1342038,269.572321,276.7366122,292.2750145,290.6267262,291.6377653,293.2083913,292.091754,298.6620585,306.5494392,303.8253462,304.2850361
57,2/28/2018,290.3900146,270.8396305,270.3646561,277.6027903,294.2482597,290.7809719,292.7282194,293.1346393,292.6766888,299.8593909,307.1329258,303.5333421,304.1393623,304.3725139
58,3/1/2018,301.0499878,269.2205762,277.9631409,295.8423222,288.8625748,291.6407971,291.1173164,290.6159414,299.1161542,306.4338634,300.7829319,301.3663266,303.0115151,320.0334626
59,3/2/2018,301.0499878,270.8424604,278.9393374,295.6346817,291.6542305,293.7111273,294.3073653,294.3185424,300.4548262,308.3713018,304.9278259,304.8972481,306.5920981,318.9410037
60,3/3/2018,301.0499878,269.05238,277.4936537,294.6529379,288.9942785,291.129221,291.3033544,290.2117562,298.6700911,306.1922544,301.0395826,301.7330065,302.5946899,318.1451875
61,3/4/2018,315,278.4798815,295.8869236,290.9374204,293.5916251,293.1964818,293.3390316,300.6727773,307.6486459,303.4459702,303.9842403,304.9838789,319.1709676,330.8977349
62,3/5/2018,325.2200012,298.9377968,294.5458317,296.9327501,296.8906565,296.6771019,304.3156405,311.5994292,307.4970417,308.154157,308.6771513,322.5851904,334.8883062,340.3815042
63,3/6/2018,321.1600037,293.1541675,296.0602905,295.6293594,296.8744097,302.5163148,309.6505304,306.4867751,306.4523919,308.4026573,320.8954099,333.7116324,337.9342533,335.1216247
64,3/7/2018,317,297.2204752,296.6698232,296.151928,305.037878,312.2662304,306.8613538,307.7356671,308.5408543,325.2353707,336.7201326,340.6143485,336.8029516,335.5048482
65,3/8/2018,331.4400024,299.306255,299.0528889,308.5810249,315.5155934,309.641586,310.7429025,311.4379423,329.4973177,340.1890483,343.1248361,339.334476,338.7856681,355.4336748
66,3/9/2018,331.4400024,300.8186853,299.557625,311.1074335,318.0560325,310.8460781,312.5410134,312.4489334,333.0833066,342.8978604,345.653479,341.2939158,340.1240377,358.8099546
67,3/10/2018,331.4400024,299.8974072,298.7913594,309.7661076,316.8429096,309.8425507,311.286009,311.6740826,331.8201247,342.053515,344.6915174,340.3680429,338.8748825,357.2715147
68,3/11/2018,321.2999878,299.6931284,307.9839589,315.862107,309.543748,309.6432169,313.0698624,332.2889206,344.8924496,345.8249797,341.6617878,339.1580905,356.8266934,344.8398086
69,3/12/2018,315.8800049,312.3223473,320.3998209,310.2672609,310.5576175,316.0224426,343.8653165,354.9764944,350.2541085,344.8532466,340.6048026,363.5785675,346.1947719,342.4009844
70,3/13/2018,321.5499878,314.3492658,307.8757915,307.6941745,312.4908647,333.0766858,344.2699452,341.6157771,338.0174794,337.3835378,354.3368637,342.8727923,339.7817919,340.0645945
71,3/14/2018,321.0899963,314.8796229,315.1898466,316.8784064,332.2664352,345.8510612,350.5903545,346.8621503,345.3402145,361.0475499,350.2348134,346.0830777,348.7422627,350.4680772
72,3/15/2018,318.4500122,314.3155877,317.8993342,335.8656802,348.0710963,348.3441442,344.9738668,344.866766,360.6607099,350.0048077,346.8154939,347.3994855,350.0106798,346.1987732
73,3/16/2018,318.4500122,319.2030266,318.8198091,334.4263038,347.7835658,355.1163803,350.91416,348.7794799,365.6167437,351.4707857,348.1819889,353.7900654,355.2547209,351.4065742
74,3/17/2018,318.4500122,317.8751277,319.9785005,332.0925494,347.1268381,353.1431461,349.9871983,349.1341114,362.6549302,355.7759493,350.4461762,351.0758295,353.4233899,350.0752178
75,3/18/2018,313.480011,320.9032985,337.1631316,351.0754825,356.9965682,352.8048283,350.4822384,367.5034435,354.7642901,350.610518,354.8608075,356.0873266,352.4024845,347.669419
76,3/19/2018,317.5,337.034743,349.7340713,353.2780277,348.832648,346.2920107,364.6416204,350.0245749,346.5613782,351.170511,352.0386249,348.272832,344.081488,349.5740029
77,3/20/2018,316.480011,354.1941627,354.7336256,349.7284345,346.6021449,367.5295418,349.894113,347.0611864,352.3708904,352.6243702,348.6586471,345.083983,351.349701,347.7895628
78,3/21/2018,306.7000122,350.5681628,346.9079137,346.1390276,362.764818,351.4089893,347.9145229,349.0936821,351.2024552,347.4268331,344.2402281,348.4784428,345.8110707,336.6045495
79,3/22/2018,300.9400024,347.7661122,345.2897706,363.7083728,347.1198523,344.6205388,351.0732807,352.1303564,348.1469273,343.0356145,349.5717532,347.1835106,335.0431432,327.7887879
80,3/23/2018,300.9400024,346.0272889,344.5161075,361.4953159,346.9670845,344.417274,349.2731449,351.0514816,347.1051213,342.2609934,348.1155507,345.945338,334.699122,327.4906957
81,3/24/2018,300.9400024,349.7567575,346.5586035,369.0888169,345.163323,344.9982324,354.8868579,355.3161694,350.7054323,345.3667666,354.5021922,350.9435595,336.3603136,328.6570609
82,3/25/2018,320.3500061,351.4559964,363.3289244,355.383909,351.770667,353.7329908,357.6062742,353.7839536,348.0120377,352.1357991,351.6249313,341.8292333,334.3815014,355.8245395
83,3/26/2018,300.6900024,358.1496513,350.7001449,346.8898748,347.5301891,350.990235,347.3499713,342.7903931,346.315443,345.2188497,336.4510269,329.3968799,353.1752196,344.5503714
84,3/27/2018,285.769989,345.4469539,342.1601041,344.6546235,347.1594389,343.4889759,338.9822718,343.4250141,341.8172251,332.1659774,325.2263413,350.7321611,337.1367256,309.1424724
85,3/28/2018,295.3500061,336.6802172,339.1666935,342.3717314,338.4297645,334.1252677,339.225865,337.3311955,327.5796071,320.5868488,347.2521218,333.8141947,303.9036374,315.1907433
86,3/29/2018,295.3500061,337.9177955,339.0683541,342.8848869,339.2599663,334.4147479,338.2347889,337.4318969,328.6720355,321.7998972,343.2920248,334.8655226,305.9440467,312.3114602
87,3/30/2018,295.3500061,340.0967889,344.1684404,346.4928159,342.2942523,338.2991331,344.559288,341.7053691,330.7806187,323.6023902,355.036871,336.0205485,305.9056842,321.8008979
88,4/1/2018,280.2900085,334.068401,337.8058919,333.6367725,329.4171552,335.2178945,333.0998182,323.1369998,316.1290519,343.4895586,329.6178688,298.6799912,311.0466469,299.9444628
89,4/2/2018,283.6700134,338.8947074,335.0360378,331.7166103,336.7858906,334.1349409,324.7054117,317.9855294,347.8462762,333.1559684,302.8871404,316.6300112,303.170134,302.5773048
90,4/3/2018,288.9400024,329.7567296,326.1384893,332.125205,329.33582,319.0991489,312.4556476,342.1881338,323.9038268,295.9603417,311.3481015,296.3920783,297.4126335,311.8055778
91,4/4/2018,293.9700012,323.9766748,330.9657513,328.4911642,316.8969773,310.2498343,337.6810955,314.3084589,291.2210718,307.316659,290.6047987,294.2221055,307.5551232,304.8196585
92,4/5/2018,288.8500061,329.9342347,327.3685102,317.414828,310.8708138,339.300851,322.1467859,294.6220791,308.9898225,294.9986552,295.7986298,309.1721909,305.0002266,302.1525287
93,4/6/2018,288.8500061,331.1757679,328.0255192,317.9458121,311.3260988,342.7667873,324.6770788,295.2655852,311.7235576,296.5073769,297.1658468,313.2233682,306.1102635,303.7631631
94,4/7/2018,288.8500061,328.0270841,325.0686751,315.1319294,309.1025842,338.4903171,317.3028329,294.6067616,310.7857006,292.879939,295.1687882,309.5206972,304.293068,301.1762368
95,4/8/2018,289.9299927,324.8513967,315.1609789,308.8857019,340.8148494,321.9032606,294.3539496,311.3827262,294.7716596,295.6828653,312.2407882,304.2330108,302.0270562,300.7145137
96,4/9/2018,298.0700073,315.1976103,308.8628232,337.9030667,321.9378692,294.049438,308.4069954,294.4778844,294.6747601,308.5337549,303.2626726,300.8755363,300.0518302,304.2457518
97,4/10/2018,303.6700134,307.0425503,337.9687374,323.7121846,293.3311332,308.3472133,294.866454,294.0349864,309.5849589,301.8539993,300.2803557,298.8966597,302.0286794,306.5384051
98,4/11/2018,309.25,337.9852599,319.521349,292.2790325,309.086867,292.8489789,293.6872442,310.1214065,302.0135487,299.9195846,298.5911383,302.607872,307.4230376,310.2960818
99,4/12/2018,311.6499939,318.665992,290.8309231,311.4486228,292.1102275,293.6824037,314.2744141,301.8169574,300.1776848,298.119662,301.7507594,306.7799382,308.6773498,313.4861127
100,4/13/2018,311.6499939,318.4766996,290.2441886,307.8475372,291.4374634,291.7635044,309.6690977,299.4266415,297.9423015,296.1371465,299.4218612,304.278859,306.3240177,311.6135293
101,4/14/2018,311.6499939,323.072592,293.5416987,310.8475556,294.8281391,294.6373402,312.4843771,302.2931275,300.9138697,299.0476062,302.2109044,307.2068365,309.2226807,314.9524085
102,4/15/2018,307.7799988,290.8442002,308.7911051,293.341024,292.660028,311.8129105,299.9142506,299.0343259,296.8934101,299.261455,303.84729,305.5993215,311.6019439,302.5884788
103,4/16/2018,336.0599976,310.9119865,294.9239195,293.7642085,312.6943807,300.5048271,299.8780451,297.4230793,299.782897,305.142346,305.9819442,312.520607,305.0550521,325.9450299
104,4/17/2018,334.519989,295.742501,292.5989029,307.5566304,298.2226454,297.9539154,295.4768171,297.6725656,303.9937205,303.8854412,311.6333011,307.0240976,328.7351073,331.1084181
105,4/18/2018,332.7000122,288.1655848,304.1132167,295.8593782,293.7976468,292.2164489,296.6386661,302.3271539,304.032567,308.6535269,303.1678147,328.4167582,329.5781882,330.4068249
106,4/19/2018,327.769989,301.27856,295.586036,294.2547955,292.6981698,296.067256,301.8858075,303.1899017,309.5212432,304.9507101,326.8141729,329.1251732,329.7489914,326.7770609
107,4/20/2018,327.769989,306.2521313,300.7613852,299.0933361,297.8038647,301.3701415,306.6961128,308.9791172,315.0442067,308.8127172,329.6866251,335.7927149,336.8774735,333.5191265
108,4/21/2018,327.769989,307.2917254,300.5693322,300.0370396,298.0199386,300.3768809,306.474975,307.1133096,314.9962261,310.2197941,330.5788348,334.6006329,335.6439706,333.2622878
109,4/22/2018,318.6900024,301.4974122,301.4082448,298.2907227,300.2849017,306.3604214,305.9799096,313.1824846,306.5454023,329.3867122,333.8835049,336.2683626,332.907423,328.7858499
110,4/23/2018,307.019989,300.4133825,298.4087807,301.7037001,307.4024857,308.7123124,314.84159,308.4188018,331.2893546,335.9774062,337.5176108,333.8661378,328.7764855,318.9882685
111,4/24/2018,305.7600098,296.2933297,298.7514135,304.1725947,305.093683,311.6866093,304.5098507,325.4325196,332.3594785,334.5314062,331.1136698,326.7520885,317.0924415,316.8318881
112,4/25/2018,313.980011,302.8044052,308.7585875,311.0862002,317.9119614,313.6756085,335.075186,338.2618657,338.2500043,335.5123517,331.0637767,321.8584864,318.1704161,321.7424171
113,4/26/2018,311.7600098,305.6106003,305.6733485,313.0889304,306.8729421,328.5691484,333.4645622,335.4715124,332.4259529,328.6071968,319.7692023,319.1450139,322.097718,320.0101853
114,4/27/2018,311.7600098,309.8495081,311.7245208,317.7413197,311.6007226,334.8647452,339.2647705,340.389465,336.6981243,331.3090298,321.2229736,320.3964436,325.2261764,323.1499151
115,4/28/2018,311.7600098,307.3081337,306.9629934,315.2858633,309.5665316,330.2464369,335.1874022,337.1359038,334.6157135,331.6356327,323.3561566,321.692676,323.6275748,322.2685908
116,4/29/2018,312.4599915,307.8981546,315.6846912,310.5104565,331.8625511,335.654449,337.0412206,334.3998033,330.9062791,322.4851216,320.573226,322.9272193,321.6692859,318.7589707
117,4/30/2018,313.2999878,317.0579393,311.4039357,329.1021608,336.3664447,338.1896008,336.3222182,334.3326826,326.1689611,322.5203772,323.9069473,324.086725,319.9443216,319.0813269
118,5/1/2018,313.3599854,313.7359021,337.6210026,338.9440819,340.360882,337.5490687,333.8156167,325.7107696,324.6694465,326.5593964,324.4738138,321.6500538,321.2090106,321.1584805
119,5/2/2018,311.6900024,339.1279425,340.5661805,341.7805429,339.1252026,335.5355911,327.4262466,325.7132563,327.4671566,325.8301364,322.7277996,322.2274662,322.2491392,320.3965268
120,5/3/2018,320.0899963,343.0063451,343.6714646,340.1753711,334.8700591,325.2242206,323.8798449,328.0031973,326.0896199,324.2336968,324.1438169,324.1638865,322.2182282,337.7040581
121,5/4/2018,320.0899963,338.5312897,339.0494538,336.9998707,334.03864,327.0444634,324.1844903,324.5893966,323.6440077,319.831031,319.1722885,319.2901099,317.8618223,333.6193722
122,5/5/2018,320.0899963,340.7368542,341.7470893,338.6976574,334.3188726,325.1400591,323.2567603,326.5598609,325.1480967,322.6669011,322.3628699,322.4398403,320.594732,336.3419714
123,5/6/2018,326.2600098,343.4685268,339.2831507,333.3316964,322.4205503,322.5432939,328.3896523,325.6999498,324.8137245,324.9271171,324.8323352,322.3902566,339.596057,340.4815522
124,5/7/2018,326.8900146,338.2256445,331.8259752,320.8696063,322.331463,328.4410548,324.768569,324.4320499,324.6793027,324.4334922,321.6821528,340.6673718,340.4425486,335.3979114
125,5/8/2018,330.2999878,335.4372967,325.1306963,325.3764698,330.1697223,327.3503741,325.9465885,325.8854992,325.755087,323.2527733,342.1296314,342.0695466,336.5292157,339.5370902
126,5/9/2018,329.6000061,324.1975186,323.3697268,329.0335918,327.3147265,325.6858696,325.5205015,325.5564175,323.1562301,340.6542396,341.3971022,336.6133116,339.3981333,338.769401
127,5/10/2018,326.4599915,322.5808364,329.5770988,327.7665482,326.7936799,326.8452738,326.8900369,324.4448143,340.805309,342.3707906,338.6098606,341.4431286,340.737909,339.9148178
128,5/11/2018,326.4599915,321.9251725,328.1467998,325.9290923,324.7954445,324.7718954,324.738538,322.1880526,340.055976,340.5726782,335.8686544,338.6831266,337.8542969,337.27068
129,5/12/2018,326.4599915,323.515434,328.4750862,326.3874684,324.5303641,324.2609536,324.2248479,321.6723754,341.0448684,340.6254227,334.7484608,337.5103018,336.7618264,336.665294
130,5/13/2018,328.5299988,325.7659566,326.0069768,322.1423467,321.3233572,321.6159154,319.870433,336.2408746,337.4330965,331.8718601,334.4946015,334.6828315,335.0999265,332.8001729
131,5/14/2018,326.1300049,322.8325701,320.0621795,319.546187,319.5738325,317.3938144,335.9978862,335.6761545,329.422314,332.1506282,331.7022835,331.838663,330.338284,328.8875029
132,5/15/2018,328.1900024,324.0619812,323.7275963,323.6151164,321.1100511,341.4026928,340.3770492,333.6991771,336.5828411,335.7608685,335.6904599,334.6719603,333.0624053,336.7017904
133,5/16/2018,325.2200012,327.2168187,326.8242522,323.6368014,345.7113041,343.9223839,337.610984,340.6991888,339.0325669,338.2010621,338.8530868,336.7287434,340.7595728,338.2957379
134,5/17/2018,324.1799927,323.3846042,321.2706478,338.5815353,339.4033893,334.0991728,336.9772764,336.5651118,336.2711247,335.1542495,333.5343986,336.8319482,336.1069002,331.2335295
135,5/18/2018,324.1799927,322.1271753,319.6656646,339.0270894,338.5063286,332.4254035,335.2891274,334.4922758,334.2599823,333.4648401,331.7830243,335.3548287,334.2800885,329.3767591
136,5/19/2018,324.1799927,322.8000168,320.6045123,337.8357376,338.6567392,333.5791706,336.3822965,335.9325389,335.6498139,334.7005043,332.9976633,336.4024384,335.460819,330.7952662
137,5/20/2018,331.8200073,320.6752696,338.3988833,338.8920232,334.0656383,336.7409754,336.0984485,335.8281836,335.3332402,333.4209449,337.1420078,335.6295539,331.373619,340.4740801
138,5/21/2018,331.6199951,340.5764234,340.7166985,336.2960159,339.262394,337.9230494,336.7923984,337.71697,335.4574898,339.2299771,336.5450867,333.2203281,343.2262214,340.0044867
139,5/22/2018,344.7200012,338.9794768,335.8845179,338.6478312,337.9268995,336.9604987,337.3937742,335.1716877,338.7394165,336.4446439,333.3039659,341.7527038,339.9606795,363.4801975
140,5/23/2018,349.2900085,332.3063702,335.2583426,334.8366574,333.9264614,333.4671208,331.7187302,334.6567278,333.5142276,329.536427,338.4299414,337.1562139,360.3360485,356.6944047
141,5/24/2018,351.2900085,333.9000531,334.3890422,334.5470605,332.0483344,330.8496604,333.5991258,334.244163,328.72899,336.9418999,336.9860506,359.6167946,356.0545241,354.1638195
142,5/25/2018,351.2900085,336.5737299,335.4893002,334.8636833,334.7100448,332.875411,336.4426125,334.845351,330.4125667,340.8964143,337.8012015,367.6986295,359.5556752,356.8832022
143,5/26/2018,351.2900085,334.0089594,332.9558524,332.6948996,332.2028893,330.48375,334.1599141,332.812955,328.0418935,338.529943,335.2524229,366.3096276,356.806975,353.7704623
144,5/27/2018,351.2900085,335.4120499,334.4826668,333.9405445,333.6468257,331.8587042,335.3408321,333.8774038,329.5161353,339.5026172,336.748081,365.3087872,357.5346671,355.2967132
145,5/28/2018,349.730011,335.7399041,335.5155969,335.0702594,333.2059291,336.9591778,335.4326646,331.0744374,340.5313828,337.9180341,366.3308455,357.1407055,356.069795,356.8269373
146,5/29/2018,353.5400085,336.7964427,335.5857772,333.921305,337.2053333,336.4791712,331.939883,340.3247564,339.2625459,363.35746,357.3205931,356.9046145,358.1808104,360.2830248
147,5/30/2018,351.6000061,334.2583536,332.0596957,335.6631132,333.0562905,330.0018315,339.2764361,336.4207222,362.4523941,355.0192281,355.0239239,354.5478912,358.3054638,354.8391504
148,6/1/2018,359.9299927,336.3825919,340.2267326,337.6796694,334.3191737,343.7657068,340.7793165,368.2405357,359.5087972,359.5977286,359.2593402,363.1441443,359.4795114,372.1060636
149,6/2/2018,359.9299927,335.3050056,339.007779,336.243795,333.2203465,342.6782972,339.6555083,366.2917499,358.5033123,358.5769774,357.985505,361.9336702,358.3357595,370.7773844
