,date,close_price,day_1_pred,day_2_pred,day_3_pred,day_4_pred,day_5_pred,day_6_pred,day_7_pred,day_8_pred,day_9_pred,day_10_pred,day_11_pred,day_12_pred,day_13_pred
0,11/1/2019,286.81,287.98587624783283,294.24341898415463,278.26765570401204,280.7016362591584,270.6470838568083,274.7007678359248,274.9043371187189,279.6129831381293,284.07380568283395,283.49850118798116,292.56175969150803,288.98602098503846,288.45497068209744
